timestamp_ms,ax,ay,az,gx,gy,gz,label
0,-0.0396,0.1978,9.5973,-0.0217,0.0365,-0.0349,0
20,0.0128,-0.0887,9.6414,-0.0012,0.0104,-0.0167,0
40,0.0645,-0.0957,9.8079,0.0338,-0.0208,-0.0068,0
60,0.1343,0.2074,9.6801,0.0326,-0.015,0.0019,0
80,0.0835,-0.2151,10.3064,0.0121,-0.002,-0.0178,0
100,0.0662,-0.0329,9.5853,0.0105,0.0222,-0.016,0
120,0.0563,0.0508,10.1073,-0.0276,0.0691,0.0415,0
140,-0.0225,-0.0776,9.8797,0.036,-0.0545,-0.0011,0
160,0.1165,0.2858,10.0562,0.0628,0.0117,-0.005,0
180,-0.0034,-0.1337,9.4242,-0.008,0.0453,-0.019,0
200,0.2408,0.427,9.687,-0.0434,-0.0343,0.0441,0
220,-0.0551,0.1802,10.2983,0.0114,-0.0104,-0.0125,0
240,0.0533,-0.0473,9.7746,0.0307,-0.0195,-0.0175,0
260,0.0255,-0.1272,9.8613,0.0135,-0.0041,-0.0146,0
280,0.3777,-0.1186,10.2222,0.048,0.0048,0.0366,0
301,0.0209,-0.1151,9.982,0.0154,-0.0114,-0.0102,0
321,0.1739,0.1421,9.7208,0.0293,0.0023,-0.0107,0
341,0.0881,0.2563,9.676,0.0143,0.0297,0.0002,0
361,-0.1801,0.0551,10.035,-0.0056,-0.0245,0.0096,0
381,-0.0558,0.0523,9.7379,-0.012,-0.0585,-0.0192,0
401,-0.0233,0.1635,9.4766,0.0017,-0.0218,0.0161,0
421,-0.0044,0.0192,10.0559,-0.0422,-0.0439,0.0187,0
441,0.3299,0.0338,9.99,0.0445,0.052,0.0106,0
461,0.0105,-0.0685,9.958,-0.0488,-0.0311,0.0026,0
481,0.1625,0.1148,9.9994,-0.0092,-0.0206,0.0005,0
501,-0.1553,0.3712,9.6632,-0.0024,-0.0318,0.0264,0
521,0.052,0.0439,9.9471,0.0012,0.0079,-0.0315,0
541,0.179,0.093,9.8844,-0.0135,-0.0457,-0.0562,0
561,0.0532,0.0709,9.7099,-0.0175,0.0407,0.0306,0
581,-0.2218,0.1086,9.8576,0.0253,-0.015,-0.0279,0
602,-0.1278,0.3452,10.0732,0.0139,-0.0205,-0.0055,0
622,0.0244,-0.0105,9.3736,-0.0175,-0.0192,-0.0682,0
642,0.0353,0.1066,9.8102,0.0094,0.0425,0.0167,0
662,0.0186,-0.1577,9.8555,0.0059,-0.0061,-0.0304,0
682,0.0937,0.0428,9.7301,-0.0076,0.0064,0.0608,0
702,-0.1983,-0.0828,9.5988,0.0087,-0.0144,0.0032,0
722,0.425,0.0911,9.5758,0.008,0.0688,-0.0537,0
742,-0.0416,0.226,9.5771,-0.0088,-0.0221,-0.023,0
762,-0.0738,0.1338,9.9256,0.0448,0.003,-0.0078,0
