timestamp_ms,ax,ay,az,gx,gy,gz,label
0,0.217,0.0077,10.1192,-0.0174,0.0309,0.0335,0
20,-0.0864,0.244,9.7416,-0.0564,-0.0347,0.0137,0
40,-0.0049,0.0931,9.9971,0.0217,0.0173,0.0024,0
60,-0.1487,0.1067,9.9149,0.0098,-0.0186,-0.0465,0
80,-0.0072,0.1382,9.4176,0.0164,-0.0098,-0.0387,0
100,0.1597,0.0946,10.0341,-0.0104,0.0014,-0.0174,0
120,-0.1794,0.1087,9.7147,-0.0522,-0.0036,-0.0069,0
140,-0.1526,-0.123,9.8963,-0.0282,-0.0503,0.0459,0
160,0.2406,0.279,9.7123,-0.0579,0.0415,0.0089,0
180,-0.0851,-0.1165,9.5034,0.0276,0.034,-0.0115,0
200,0.1358,0.2469,9.8746,0.017,-0.0044,0.0443,0
220,-0.0761,0.1548,10.1317,-0.0089,0.028,-0.0027,0
240,-0.1216,0.0129,9.566,-0.033,-0.0119,0.013,0
261,0.3599,0.1624,9.8524,-0.009,-0.0295,0.0466,0
281,-0.0314,0.0536,10.0613,-0.0516,0.0016,0.0215,0
301,0.1067,0.2575,9.304,-0.0165,-0.0351,0.0133,0
321,-0.0192,-0.0148,9.609,0.0668,0.0183,0.0174,0
341,-0.0297,0.0975,9.8092,0.0058,-0.0211,-0.002,0
361,0.2014,-0.019,9.7182,0.0714,-0.048,0.0012,0
381,-0.0599,-0.0553,9.6812,-0.0547,-0.1088,-0.0475,0
401,-0.1538,0.0817,9.5621,-0.0057,-0.0038,-0.0213,0
421,-0.0451,0.3233,9.8257,-0.0327,0.0096,-0.0015,0
441,0.0093,0.1777,9.6285,-0.0175,0.0401,0.0139,0
461,-0.0755,0.0764,9.5559,-0.0003,-0.0521,-0.013,0
481,-0.1042,0.0823,9.568,-0.0136,0.0303,0.0717,0
502,-0.2014,-0.1555,10.0559,-0.0332,-0.0146,0.0236,0
522,-0.0851,-0.0364,9.6466,-0.0163,-0.0018,0.0074,0
542,-0.2325,-0.0238,9.9025,-0.029,0.0002,-0.0434,0
562,-0.1552,0.1254,9.6918,0.0089,-0.0003,-0.0017,0
582,0.1255,0.2564,9.4775,0.0271,-0.061,0.0153,0
602,0.1697,0.0748,9.6528,0.0357,0.0215,-0.0028,0
622,0.0066,0.1337,9.6934,0.0051,0.025,-0.004,0
642,-0.2411,0.106,9.8188,-0.0012,0.0287,-0.0047,0
662,-0.077,0.1233,9.8367,-0.0456,0.0146,-0.0211,0
682,0.1831,0.1021,9.5637,-0.0025,-0.0062,-0.0375,0
702,0.0725,0.1626,10.0808,0.0069,-0.044,0.0655,0
722,-0.1889,-0.0132,10.0959,-0.0098,0.0135,-0.0301,0
742,0.1293,0.2419,9.8189,-0.0351,0.0012,-0.014,0
763,-0.0604,-0.0706,9.8717,0.0229,-0.0001,0.0076,0
783,-0.1001,-0.1512,9.6421,-0.0247,0.0132,-0.0617,0
803,0.0523,0.1304,9.5004,0.0265,-0.0014,0.0466,0
823,-0.0148,0.0881,9.7985,0.0242,-0.0133,0.0351,0
843,0.2803,0.0477,9.73,-0.0637,-0.0354,-0.0451,0
863,0.1124,0.0368,10.1293,0.0251,-0.0002,-0.0097,0
883,-0.0118,0.2053,10.2933,-0.0059,0.0442,0.0287,0
903,0.1009,-0.0344,9.6424,-0.0497,-0.0331,-0.0007,0
923,-0.1442,-0.0604,9.835,-0.0182,0.0301,0.03,0
943,0.249,0.1831,9.9795,0.0294,0.0214,0.0458,0
963,0.062,0.2281,9.9001,0.0001,-0.0514,-0.0249,0
983,0.3639,-0.0286,9.8898,-0.0194,0.0183,0.014,0
1004,-0.1166,0.3028,10.0677,0.003,0.0005,-0.0361,0
1024,-0.3289,0.0573,10.0878,-0.0042,-0.0025,-0.0139,0
1044,-0.0371,0.043,9.8795,-0.0362,0.0599,0.0021,0
1064,-0.3432,0.1291,10.2578,-0.0369,0.0282,0.0044,0
1084,0.3687,0.1131,9.9816,0.0063,-0.0278,-0.0255,0
