timestamp_ms,ax,ay,az,gx,gy,gz,label
0,-0.035,0.3855,9.269,-0.0361,0.0411,-0.0458,0
20,0.0613,-0.0972,10.0527,-0.0338,-0.0136,-0.0451,0
40,0.1176,-0.1999,10.0062,-0.0497,0.0352,-0.0427,0
60,-0.1893,-0.0384,9.6185,-0.0035,-0.0353,0.0116,0
80,0.0161,0.4385,9.8931,0.023,-0.0331,0.0369,0
100,-0.0642,-0.0912,9.6834,0.0765,0.0329,0.0524,0
120,-0.1338,-0.0481,10.261,0.0226,0.0524,-0.0042,0
140,-0.1027,0.1492,9.5054,-0.0253,0.0175,0.0328,0
160,0.0797,0.1291,10.0337,0.0316,-0.0423,-0.012,0
180,-0.2355,0.2856,9.9925,0.0248,0.0341,-0.0363,0
200,-0.1337,0.3017,9.5764,-0.0048,-0.028,-0.026,0
220,-0.0619,0.0324,10.0294,-0.0312,-0.0331,-0.013,0
240,0.09,0.1618,9.7184,-0.052,0.0046,-0.0011,0
261,-0.0884,0.1344,9.6507,-0.0248,-0.0149,-0.0022,0
281,-0.1268,-0.0265,9.862,0.0027,0.0244,0.0184,0
301,-0.0646,0.1868,9.763,0.0417,0.0154,-0.0058,0
321,0.2263,0.1209,9.8332,-0.0242,-0.0102,0.0281,0
341,0.3083,0.1532,9.67,0.004,0.0191,-0.0194,0
361,0.0316,0.0002,9.8101,0.0156,0.0669,-0.0122,0
381,-0.4056,0.3,10.014,-0.0208,-0.0083,0.0493,0
401,0.1388,-0.0682,9.6013,-0.0375,0.0105,-0.0618,0
421,-0.1714,-0.032,9.8774,-0.0006,0.0184,0.0731,0
441,0.0678,0.4241,9.6792,-0.032,0.0171,0.015,0
461,-0.2257,0.033,9.6749,-0.0463,0.0629,0.0913,0
481,-0.1816,0.112,10.2934,0.0456,0.0347,0.0409,0
502,-0.0103,0.0713,10.1171,-0.018,-0.0294,-0.0065,0
522,0.0635,-0.085,9.6868,0.0143,-0.0285,-0.0381,0
542,-0.3977,-0.1133,9.6972,0.0082,-0.0034,0.0466,0
562,-0.1513,0.0232,9.6478,-0.0368,0.0176,-0.0495,0
582,0.1389,0.0429,9.9731,0.0075,0.0308,0.0143,0
602,-0.1286,-0.0348,9.5392,0.0095,0.0307,-0.0283,0
622,-0.1765,0.1692,9.8876,0.0042,-0.0005,0.029,0
642,-0.0662,0.2478,10.285,0.0007,0.0181,-0.0482,0
662,0.2574,0.1494,9.847,0.0157,0.0478,0.0232,0
682,0.1362,0.0341,10.0167,0.0135,0.016,0.0148,0
702,0.0562,0.263,9.9913,0.0183,0.0116,0.0069,0
722,-0.0246,0.1968,9.7161,-0.0364,0.0296,0.0116,0
742,0.1123,0.3459,9.5333,-0.0523,0.0071,0.0064,0
763,0.1199,-0.0018,10.0149,-0.0166,0.0212,-0.0227,0
783,-0.1016,-0.0315,10.0125,-0.0032,0.0565,-0.0367,0
