timestamp_ms,ax,ay,az,gx,gy,gz,label
0,0.2019,0.0588,9.778,-0.0176,0.0058,-0.0129,0
20,0.0012,0.1137,9.7325,-0.091,-0.0088,0.0323,0
40,0.3307,0.0215,9.8573,-0.0568,0.014,0.0269,0
60,0.1359,0.193,9.5934,-0.0398,-0.0482,0.0079,0
80,0.0919,0.0062,10.0434,0.034,0.0331,0.0429,0
100,-0.0155,0.0938,10.2042,-0.0406,-0.0007,-0.0278,0
120,-0.238,0.1019,9.6653,-0.0509,0.0229,-0.0127,0
140,0.0125,0.0141,9.6531,-0.0253,0.0312,0.0109,0
160,-0.1372,-0.1915,9.6397,0.012,0.0055,-0.0061,0
180,-0.0707,0.2097,9.715,-0.0154,0.026,0.0254,0
200,0.0214,0.0953,10.1586,-0.0102,0.0108,0.0518,0
220,0.2172,0.0441,9.6948,-0.0172,0.0095,-0.0028,0
240,-0.0186,0.095,9.8356,-0.0397,-0.0147,0.0123,0
261,-0.1557,0.2345,9.7162,-0.0277,0.0362,0.0278,0
281,-0.2295,0.4449,9.3997,-0.0245,0.0033,0.0229,0
301,-0.1715,-0.1748,9.6988,0.019,0.0418,0.0531,0
321,0.3441,0.1682,9.8005,-0.0336,-0.0335,0.0125,0
341,-0.0901,0.0245,10.1142,0.0306,-0.0178,0.0016,0
361,-0.285,0.3288,9.46,0.0205,-0.0331,-0.0291,0
381,0.048,-0.1104,9.9988,-0.0469,0.0326,0.0105,0
401,-0.0961,0.1156,9.8551,0.0116,0.0179,-0.0275,0
421,-0.0027,0.075,9.7896,0.0017,-0.0461,-0.0288,0
441,0.1414,-0.079,9.6008,0.0408,-0.0253,0.0124,0
461,0.1975,-0.004,10.0551,-0.0245,-0.034,-0.0099,0
481,-0.0151,0.0509,9.8762,0.0196,0.0308,-0.0726,0
502,0.0547,0.1242,9.8003,0.0239,0.0362,0.0696,0
522,0.2111,-0.2822,9.7885,-0.0524,-0.0141,-0.0436,0
542,-0.124,0.0548,9.9951,0.0393,-0.0621,-0.0076,0
562,-0.2019,0.2222,9.6374,-0.022,-0.0594,-0.0356,0
582,0.0791,0.3122,10.0946,0.0141,0.0393,-0.0077,0
602,-0.1642,0.1507,10.2479,-0.0066,0.0371,-0.0132,0
622,-0.0694,0.1875,9.7478,-0.0057,0.0467,-0.0202,0
642,0.001,-0.1022,10.0678,-0.0242,-0.0037,-0.0029,0
662,0.033,0.0458,9.6918,-0.0178,-0.0617,-0.0319,0
682,-0.046,-0.099,9.5821,0.0135,0.0147,0.0161,0
702,0.1593,0.0702,9.6923,0.0425,-0.0146,0.0131,0
722,-0.0123,0.4673,9.891,-0.0365,0.0531,0.002,0
742,-0.2614,0.3339,9.7607,-0.0159,0.0206,0.0162,0
763,0.0367,0.2267,9.8894,0.0078,0.006,0.031,0
783,0.0241,0.1509,9.8607,0.0063,-0.0119,-0.0422,0
803,-0.0466,0.0598,9.723,0.015,0.0403,0.0482,0
823,-0.0385,0.2043,9.5632,0.0348,-0.0215,0.0502,0
843,-0.0793,0.0036,9.8021,-0.0514,-0.0416,0.0258,0
863,-0.1367,0.4465,9.5333,-0.0171,0.0024,-0.0098,0
883,0.2408,0.2329,9.8224,0.0313,0.0327,0.0638,0
903,0.1,0.2551,9.8754,-0.0054,0.0492,0.0336,0
923,0.1086,0.0211,9.3427,-0.0345,-0.0472,-0.0449,0
943,-0.0351,0.0263,10.0623,-0.038,0.0382,-0.0113,0
963,-0.1426,-0.0183,9.7409,-0.0004,-0.0019,0.0181,0
983,-0.4849,-0.0999,9.9106,-0.0124,0.0243,-0.038,0
1004,0.1829,0.3226,9.6782,0.0647,-0.0428,0.0331,0
1024,0.3303,0.2095,9.7272,-0.0047,-0.0115,-0.0059,0
1044,-0.2166,0.0338,10.1299,-0.0229,0.0194,-0.0296,0
1064,-0.3148,0.0035,9.5381,0.0375,0.0,-0.0053,0
1084,0.1048,0.3339,9.7067,-0.0024,-0.0036,-0.0166,0
1104,0.2867,0.1831,9.819,0.0232,-0.0102,-0.0516,0
1124,-0.1204,0.0324,9.3151,0.0565,0.0002,-0.0012,0
1144,0.3131,0.2859,9.6233,0.0443,0.0007,-0.0126,0
1164,0.0788,0.4046,9.9716,0.0112,-0.0339,0.0035,0
1184,-0.3991,0.0075,9.5525,0.0218,-0.0167,-0.0324,0
1204,0.1845,0.0331,9.8405,0.0404,0.0178,0.0048,0
1224,-0.0396,0.0645,9.877,-0.0287,-0.004,0.0724,0
1244,-0.0208,0.1475,9.9104,-0.0392,0.0148,-0.0375,0
1265,-0.0433,0.0944,9.5978,0.0604,-0.005,0.002,0
1285,0.0132,-0.1336,9.8414,-0.0375,-0.0171,0.0096,0
1305,-0.1368,-0.0465,9.5749,0.068,0.0307,0.002,0
1325,-0.1869,0.1204,9.7501,-0.0208,0.0193,-0.0007,0
1345,0.0967,0.3415,9.983,-0.0271,-0.0032,0.0023,0
1365,-0.1954,0.1343,9.6394,0.0238,0.0233,-0.0129,0
1385,-0.1713,0.2484,9.9159,-0.0482,0.0186,0.0504,0
1405,-0.317,0.1547,9.7942,0.0771,-0.0172,0.0124,0
1425,0.15,0.0744,9.9614,0.0577,0.005,-0.0187,0
1445,0.3802,-0.0401,9.4159,0.0462,0.0113,0.0363,0
1465,-0.2141,0.16,10.0452,-0.0458,0.0147,-0.0217,0
1485,-0.1169,0.2971,9.449,0.0388,0.0528,-0.034,0
1506,0.0113,-0.1027,9.5642,0.0357,0.0193,-0.0093,0
1526,0.1889,0.1915,10.0385,0.005,0.0197,0.0574,0
1546,0.0898,0.0108,9.7948,0.0252,-0.0326,-0.0082,0
1566,0.4087,0.1564,9.7212,0.0185,0.0796,0.0278,0
1586,0.0696,-0.0185,9.9982,-0.0363,-0.0386,0.0298,0
1606,0.2336,0.1232,9.7841,-0.0131,-0.0166,0.0839,0
1626,0.2824,-0.0515,9.6115,-0.009,-0.0153,0.0368,0
1646,0.0389,0.2552,10.0594,-0.0455,-0.0094,0.0988,0
1666,0.3422,0.1089,9.8625,0.0226,-0.0263,0.0506,0
1686,0.4545,0.3862,9.554,0.0339,-0.0486,0.134,0
1706,0.2056,0.1488,9.6558,0.0136,0.0354,0.1285,0
1726,0.3693,-0.0598,9.6091,0.0562,-0.0155,0.1441,0
1746,0.8206,-0.1543,9.5732,0.0104,-0.0636,0.1378,0
1767,0.4504,0.3273,9.7828,0.0006,-0.0086,0.1106,0
1787,0.6304,0.0043,9.7947,-0.0166,0.0133,0.1764,0
1807,0.601,-0.0578,9.8948,0.0083,-0.0479,0.1801,0
1827,0.5893,0.3151,9.9219,-0.0809,0.0186,0.1493,0
1847,0.5349,0.0304,9.9791,0.0529,0.0095,0.1445,0
1867,0.8221,0.246,10.0138,0.0118,-0.0261,0.1931,0
1887,0.6514,0.1564,9.9073,0.034,0.0086,0.2046,0
1907,0.7706,-0.2064,9.8813,0.0344,0.0488,0.231,0
1927,1.0683,0.2024,10.0036,0.0221,0.0017,0.1991,0
1947,0.7638,-0.0556,9.8926,-0.0306,-0.015,0.2379,0
1967,1.1222,-0.0973,9.6194,-0.1008,-0.0247,0.2641,0
1987,0.898,-0.2547,9.5314,0.0655,0.0544,0.1804,0
2008,0.969,-0.0849,9.6049,0.0005,-0.0063,0.1807,0
2028,1.1066,0.0428,9.8731,-0.0101,-0.0071,0.2635,0
2048,0.8363,0.1127,9.7488,-0.0079,0.0264,0.274,0
2068,1.2058,0.1241,9.8554,-0.0138,0.0171,0.2537,0
2088,0.9579,0.2413,9.7584,-0.0005,-0.0414,0.235,0
2108,1.1723,-0.1722,9.6261,-0.0023,0.0061,0.3405,0
2128,0.9808,-0.233,9.2914,0.0035,-0.0147,0.2941,0
2148,1.2507,0.4971,9.566,-0.0073,0.0354,0.3014,0
2168,0.9915,0.0909,10.1595,0.0267,-0.0345,0.2887,0
2188,1.1458,0.1855,10.0026,0.0218,0.0238,0.3045,0
2208,1.1681,-0.1303,9.6602,-0.016,-0.0588,0.3058,0
2228,1.3567,0.2091,9.703,0.0058,0.0195,0.3599,0
2248,1.5233,0.2677,9.7096,-0.0349,0.0232,0.3976,0
2269,1.2348,-0.2055,10.0281,0.0187,-0.027,0.3036,0
2289,1.2679,0.1781,9.9918,0.0507,0.026,0.3637,0
2309,1.2219,0.1752,10.0027,0.0265,-0.0038,0.3828,0
2329,1.5998,-0.299,9.6074,-0.0024,-0.0656,0.3127,0
2349,1.3161,0.1292,10.1671,-0.029,0.0089,0.3234,0
2369,1.4452,-0.0044,9.7519,0.0205,-0.0241,0.3068,0
2389,1.4392,0.1737,9.9775,-0.0178,0.0279,0.327,0
2409,1.2561,0.2118,9.8684,0.0009,0.0393,0.3205,0
2429,1.4786,0.175,9.4679,0.023,-0.0124,0.3413,0
2449,1.5939,0.0509,9.707,-0.0241,-0.0327,0.3106,0
2469,1.3269,0.0307,9.8019,0.0031,-0.0008,0.3677,0
2489,1.5532,0.1339,9.6451,-0.0311,0.022,0.3752,0
2510,1.4452,0.0586,9.5139,-0.0097,-0.0183,0.337,0
2530,1.2082,-0.1366,9.7181,-0.0134,0.0137,0.3175,0
2550,1.6434,0.1311,10.0715,0.0368,0.0269,0.355,0
2570,1.5122,0.0708,9.9204,0.0065,0.0337,0.356,0
